0,0.7894105204202311,
1,0.6413916206014771,
2,0.6006937317881424,
3,0.5750069089124882,
4,0.5649484556063509,
5,0.5447088933270428,
6,0.5262450418563841,
7,0.5215478397538529,
8,0.510906527550973,
9,0.48932160508004025,
10,0.48039078354586345,
11,0.4753819200985509,
12,0.46478336984202073,
13,0.4583695553654356,
14,0.44372572137830973,
15,0.4240522568759536,
16,0.4328260146439898,
17,0.4195441385787102,
18,0.415081338415948,
19,0.42282140098885446,
20,0.41256146200544797,
21,0.37871736314204557,
22,0.37556848991333835,
23,0.35752401126553063,
24,0.3583768787682437,
25,0.3579077464796567,
26,0.34320592677363954,
27,0.33769909521169833,
28,0.3272106569383744,
29,0.35168027111914,
30,0.3590926034539756,
31,0.3397508340617299,
32,0.3337410924462399,
33,0.3301030678204886,
34,0.33143169304499015,
35,0.36365794230810067,
36,0.3880549381194992,
37,0.347420034923366,
38,0.32753620037450987,
39,0.31044923290764626,
40,0.2824988982849831,
41,0.28406144764330893,
42,0.3111950120976392,
43,0.3364555597088778,
44,0.3380536680810868,
45,0.32118247933205507,
46,0.31310033287219535,
47,0.30351969974886456,
48,0.30390823268947176,
49,0.2979227103683948,
50,0.276254611476362,
51,0.2728738260641057,
52,0.27867552282621877,
53,0.25820094810336724,
54,0.261662296340446,
